Moody, 0.606 0.532 0.405 -6.076
Floating (feat. 21 Savage), 0.906 0.546 0.549 -4.977
Abahon, 0.395 0.435 0.0813 -8.211
Here Without You, 0.557 0.533 0.233 -6.817
ball w/o you, 0.892 0.633 0.459 -7.471
Undeniable (feat. X Ambassadors), 0.684 0.506 0.352 -6.743
Ransom, 0.745 0.642 0.226 -6.257
Grey Lines, 0.402 0.695 0.485 -4.455
Love Is Gone - Acoustic, 0.541 0.153 0.359 -10.654
Down The Line, 0.625 0.617 0.562 -6.699
X2y, 0.46 0.931 0.217 -3.589
Jonosrot, 0.588 0.898 0.341 -5.427
Passion, 0.607 0.599 0.192 -6.481
Done For Me, 0.498 0.454 0.228 -8.072
Pounopunik, 0.454 0.517 0.267 -9.751
Blur Into One, 0.366 0.919 0.262 -6.406
You Won't Let Me Down Again, 0.5 0.571 0.429 -8.355
Bad Meets Evil, 0.502 0.891 0.674 -4.54
Servants Of Infliction, 0.284 0.99 0.0494 -3.833
Wrapped Around Your Finger, 0.744 0.628 0.539 -5.435
Sound of da Police, 0.794 0.95 0.324 -8.78
Around Me (feat. Don Toliver), 0.695 0.669 0.063 -3.447
"Dreams,  Fairytales  Fantasies (feat. Brent Faiyaz & Salaam Remi)" 0.0 0.597
Morphine, 0.587 0.568 0.0711 -10.574
Eventually, 0.415 0.616 0.142 -6.217
The Spectre, 0.654 0.711 0.198 -7.437
Life Is Fun, 0.617 0.844 0.79 -3.783
Be Alright, 0.553 0.586 0.443 -6.319
Give Me a Kiss, 0.611 0.863 0.837 -4.969
My Mom, 0.812 0.88 0.778 -1.521
ライラック, 0.511 0.924 0.59 -4.326
Obsess, 0.299 0.394 0.0658 -9.456
Running, 0.569 0.861 0.637 -3.106
I Started A Joke, 0.31 0.464 0.431 -8.755
Last Night I Dreamt That Somebody Loved Me - 2011 Remaster, 0.132 0.435 0.0679 -9.381
Ei Obelay, 0.503 0.511 0.234 -8.301
Stairway to Heaven - Remaster, 0.338 0.34 0.197 -12.049
snarky, 0.303 0.724 0.125 -2.533
Shit On You, 0.687 0.744 0.748 -6.698
Venom, 0.909 0.573 0.392 -6.856
Stuck On You, 0.599 0.463 0.141 -7.449
Beast Incarnate, 0.404 0.925 0.152 -4.565
Slow it Down, 0.74 0.416 0.372 -10.431
Weird Fishes/ Arpeggi, 0.531 0.61 0.199 -8.025
Soldier Side, 0.373 0.818 0.176 -1.691
talk is overrated, 0.776 0.355 0.663 -8.319
Fecalpheliac, 0.287 0.995 0.0685 -6.744
Kodom, 0.535 0.827 0.445 -5.022
Rajahin Rajjo, 0.504 0.809 0.481 -4.276
Somewhere, 0.0967 0.428 0.0377 -6.887
Predatory Impalement, 0.507 0.964 0.17 -4.371
Falling In Love, 0.64 0.847 0.187 -4.884
Phoenix, 0.548 0.806 0.342 -7.792
ハルジオン, 0.687 0.873 0.884 -3.852
Ruinen Zwei, 0.182 0.924 0.0457 -6.055
D-tecnoLife, 0.456 0.935 0.666 -3.575
Bad Habits, 0.808 0.897 0.591 -3.712
Divide Me, 0.143 0.729 0.0617 -7.234
Love Talk - English Version, 0.751 0.719 0.437 -5.198
Long Distance, 0.802 0.601 0.921 -7.291
Must Be The Ganja, 0.728 0.801 0.794 0.161
Better, 0.695 0.586 0.112 -10.315
Megh Bolechhe, 0.362 0.2 0.372 -12.991
The Haunting Presence, 0.239 0.528 0.0394 -9.892
Can't Take U With Me, 0.746 0.466 0.67 -9.526
Alone, 0.502 0.731 0.139 -6.93
Amake Amar Moto Thakte Dao, 0.509 0.4 0.369 -6.855
None Of Your Concern (feat. Big Sean), 0.332 0.225 0.297 -8.697
Her Ghost in the Fog - Remix, 0.381 0.997 0.0392 -3.033
Numb, 0.488 0.87 0.211 -4.185
2easy (feat. Heize), 0.694 0.577 0.345 -6.693
"Psycho,  Pt. 2" 0.766 0.1 10
パプリカ, 0.758 0.554 0.459 -7.249
"Opekkha,  Pt. 1" 0.455 0.115 1
Deep Blue, 0.586 0.647 0.243 -6.632
Recap (feat. Don Toliver), 0.838 0.609 0.6 -5.161
Wanted Dead Or Alive, 0.253 0.803 0.258 -3.977
Lights Go Out, 0.289 0.64 0.114 -7.622
Japanese Denim, 0.614 0.723 0.642 -7.908
Yours, 0.581 0.263 0.229 -10.411
Roses, 0.497 0.587 0.391 -6.097
That's What I Like, 0.853 0.56 0.86 -4.961
ヒカリヘ, 0.565 0.902 0.372 -2.556
Master Of The Void, 0.23 0.958 0.173 -2.857
Babylon, 0.737 0.543 0.256 -10.403
In On It, 0.499 0.88 0.193 -5.371
Let Down, 0.351 0.676 0.143 -9.017
THE SCOTTS, 0.716 0.537 0.28 -7.648
Seventh Secular Crusade, 0.163 0.81 0.089 -13.547
Love In The Dark, 0.331 0.341 0.152 -6.057
Planet Girl (Feat. pH-1), 0.575 0.386 0.466 -9.584
Nilanjana I Se Pratham Prem, 0.685 0.479 0.772 -12.997
Like a Stone, 0.614 0.568 0.516 -5.477
Lavender Sunflower, 0.607 0.735 0.964 -6.065
Ride into the Sun - EP Version, 0.482 0.606 0.723 -6.755
When Crows Tick on Windows, 0.452 0.927 0.148 -5.015
Taking My Ball, 0.69 0.875 0.552 -3.189
Dive, 0.414 0.625 0.198 -6.183
Rosario, 0.753 0.601 0.462 -6.397
Seventeen, 0.457 0.727 0.408 -4.296
BEEP, 0.484 0.578 0.394 -6.231
ないものねだり - Revenge THE FIRST TAKE, 0.565 0.811 0.691 -3.745
Post Incubation Period, 0.475 0.935 0.174 -4.216
Golden Number, 0.149 0.69 0.057 -6.899
Sugar Rush Ride, 0.712 0.893 0.828 -3.995
Purnota, 0.578 0.712 0.368 -7.404
Selfish, 0.69 0.555 0.154 -7.103
Too Many Nights (feat. Don Toliver & with Future), 0.677 0.703 0.182 -4.369
The Return, 0.145 0.288 0.0276 -8.214
Let’s Go, 0.486 0.623 0.275 -5.07
SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy), 0.516 0.85 0.583 -3.909
Luka Chippi, 0.712 0.761 0.722 -6.846
Straight Lines, 0.136 0.951 0.21 -7.017
Softly, 0.735 0.564 0.902 -7.786
REPENT NOW CONFESS NOW, 0.251 0.288 0.0523 -8.823
Afterlife, 0.628 0.53 0.203 -9.663
SAD!, 0.74 0.613 0.473 -4.88
I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy), 0.741 0.845 0.926 -3.568
Genetic Mutations, 0.211 0.931 0.112 -4.595
Lost in Deep, 0.702 0.406 0.578 -10.971
Wicked Ways, 0.707 0.796 0.126 -6.693
Nagisa, 0.738 0.864 0.951 -4.489
Rattle That Lock, 0.71 0.62 0.786 -11.62
Maybe You Should Take a Break, 0.673 0.293 0.14 -12.198
なんでもないや - movie ver., 0.489 0.461 0.487 -6.164
Scars of the Hatred, 0.336 0.976 0.125 -4.481
Dil Ki Doya, 0.852 0.451 0.177 -9.689
A Different Way - DEVAULT Remix, 0.699 0.801 0.626 -7.629
Lowkey II, 0.798 0.687 0.31 -8.343
Better Together, 0.871 0.346 0.659 -9.481
ISD, 0.543 0.341 0.122 -13.172
we can't be friends (wait for your love), 0.645 0.646 0.295 -8.334
Shake That, 0.964 0.642 0.547 -5.831
Reborn in the Morgue, 0.393 0.914 0.2 -7.628
Trap (feat. Lil Baby), 0.791 0.839 0.349 -2.887
Perpetual Growth Machine, 0.429 0.963 0.0714 -6.174
Forty Six & 2, 0.375 0.682 0.396 -6.898
Sleeping On My Left, 0.631 0.806 0.318 -4.356
Sing For The Moment, 0.672 0.818 0.164 -4.209
Magnetic, 0.797 0.668 0.69 -5.819
Mercury: Retrograde, 0.831 0.814 0.389 -7.364
Die For You, 0.586 0.525 0.508 -7.163
Electric Feel, 0.763 0.803 0.561 -3.713
Caterpillar (feat. Eminem & King Green), 0.706 0.745 0.598 -5.97
Bones, 0.51 0.603 0.413 -9.691
Doves In The Wind (feat. Kendrick Lamar), 0.703 0.508 0.694 -9.742
Bhrom, 0.556 0.82 0.433 -7.8
DROP, 0.553 0.877 0.541 -5.027
Amar Prithibi, 0.453 0.432 0.462 -12.894
Obocheton, 0.472 0.752 0.363 -7.334
when the party's over, 0.367 0.111 0.198 -14.084
Call from the Grave, 0.373 0.815 0.0415 -8.702
Goosebumps, 0.767 0.659 0.439 -7.429
Buried, 0.151 0.583 0.0518 -6.002
Pumped Up Kicks, 0.733 0.71 0.965 -5.849
The Serpentine Offering, 0.135 0.964 0.0799 -3.492
Scatman (ski-ba-bop-ba-dop-bop), 0.65 0.82 0.757 -10.9
Through the Mists, 0.615 0.0123 0.137 -33.484
Thunderstruck, 0.502 0.89 0.259 -5.175
The Kiss Of Venus (Dominic Fike), 0.343 0.503 0.5 -6.018
S O N D E R, 0.335 0.527 0.0902 -7.839
Snap Out Of It, 0.728 0.638 0.872 -6.455
Purano Sei Diner Kotha, 0.533 0.351 0.661 -13.143
Succumb, 0.444 0.879 0.238 -7.323
Finale., 0.626 0.289 0.341 -5.59
Pyramid Song, 0.12 0.336 0.0679 -8.298
Talkin’ 2 Myself, 0.421 0.963 0.494 -2.16
SUGAR, 0.453 0.538 0.516 -8.212
Transilvanian Hunger - Studio, 0.267 1.0 0.0215 -4.92
Fiction, 0.264 0.716 0.291 -5.701
好きだから。, 0.607 0.498 0.714 -6.363
Henny in the Hamptons, 0.662 0.403 0.409 -10.404
Tak 1, 0.782 0.565 0.876 -12.379
Loading, 0.937 0.797 0.64 -4.768
Square Dance, 0.76 0.677 0.696 -1.805
Misirlou, 0.294 0.928 0.577 -6.841
Screams, 0.324 0.969 0.0386 -7.21
Collapse, 0.204 0.963 0.395 -4.992
Finesse, 0.807 0.319 0.299 -8.152
(I'm Gonna) Love Me Again, 0.596 0.882 0.846 -3.559
The Blood of Power, 0.366 0.965 0.207 -5.701
何なんw, 0.633 0.729 0.69 -7.113
夜に駆ける, 0.663 0.871 0.826 -5.287
Falling, 0.567 0.267 0.0592 -6.502
my tears ricochet, 0.469 0.263 0.112 -10.63
"Am I Dreaming (Metro Boomin & A$AP Rocky,  Roisee)" 0.6 0.206 9
Nothing Else Matters, 0.553 0.362 0.158 -11.218
満ちてゆく, 0.565 0.591 0.429 -7.91
this is what losing someone feels like, 0.602 0.493 0.281 -5.695
INC., 0.76 0.447 0.368 -7.922
She Who Dwells In Flames, 0.107 0.962 0.0398 -7.499
The National Bird of India, 0.5 0.452 0.289 -9.948
Paradise City, 0.273 0.952 0.472 -8.762
Screaming, 0.318 0.957 0.242 -6.061
Moon, 0.67 0.905 0.563 -6.855
Us Against the World, 0.507 0.304 0.195 -11.096
パレード, 0.652 0.615 0.535 -8.41
Congratulations, 0.63 0.804 0.492 -4.183
Din Gelo - Lofi Remix, 0.533 0.503 0.199 -9.8
Only Time, 0.418 0.249 0.213 -13.744
Like Toy Soldiers, 0.52 0.768 0.398 -3.489
Plain Jane, 0.797 0.844 0.52 -5.482
Curtains Up - Skit, 0.359 0.162 0.0313 -20.02
